Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment
3886,Heated Playoff Rivalry Resumes When Raps Visit D.C.,2015-16,http://global.nba.com/news/game-day-raptors-wizards/,NBA News,Default,Default,Default,0.105073623559539,0.10507362355953906
3887,Boston Police Probing Fight Involving Okafor,2015-16,http://global.nba.com/news/boston-police-probing-fight-involving-okafor/,NBA News,Default,Default,Default,-0.0277777777777777,-0.027777777777777776
3888,"Maggette, Rivers Believe In Gentry In New Orleans",2015-16,http://global.nba.com/news/maggette-rivers-believe-in-gentry-in-new-orleans/,NBA News,Default,Default,Default,0.2225824994677454,0.2225824994677454
3889,"Davis Leaves After Collision with Chris Paul, Pelicans Fall",2015-16,http://global.nba.com/news/anthony-davis-leaves-game-in-third-quarter-after-collision-with-chris-paul-2/,NBA News,Default,Default,Default,0.0556608946608946,0.055660894660894654
3890,"Warriors Set New Franchise Record For Made 3’s, Move to 17-0",2015-16,http://global.nba.com/news/warriors-blaze-past-suns/,NBA News,Default,Default,Default,0.1226584526584526,0.12265845265845264
3891,"Charged Up Durant Sinks Jackson, Pistons",2015-16,http://global.nba.com/news/thunder-vs-detroit-pistons-game-recap-nov-27-2015/,NBA News,Default,Default,Default,0.02753861003861,0.02753861003861005
3892,Clippers Get Back On Track vs. Pelicans,2015-16,http://global.nba.com/news/clippers-get-back-on-track-vs-pelicans/,NBA News,Default,Default,Default,0.1295098039215686,0.12950980392156866
3893,Sully’s Glass-Cleaning Effort Wipes Out Wizards,2015-16,http://global.nba.com/news/sullys-glass-cleaning-effort-wipes-out-wizards/,NBA News,Default,Default,Default,0.1599322643730539,0.1599322643730539
3894,"Covington’s Big Night Bring Sixers Close, But No Victory",2015-16,http://global.nba.com/news/game-recap-rockets-116-76ers-114/,Brian Seltzer,780,None,None,0.0077027345591702,0.007702734559170205
3895,Hawks Rise To End Grizzlies’ Home Win Streak,2015-16,http://global.nba.com/news/hawks-rise-over-grizzlies/,Dan Bruno via RotoWire.com,None,None,None,0.0538888888888888,0.053888888888888896
3896,"Payton, Magic Roll Past Kidd-less Bucks",2015-16,http://global.nba.com/news/magic-dominate-buks/,Joel Bartilotta via RotoWire.com,None,None,None,0.1648400673400673,0.16484006734006734
3897,Green Leads Heat Back Against Knicks,2015-16,http://global.nba.com/news/heat-97-knicks-78-game-recap/,Joe Beguiristain,452,None,None,0.0582946304537213,0.058294630453721366
3898,Cavs Cool Off Hometown Hornets,2015-16,http://global.nba.com/news/cavs-cool-off-hometown-hornets/,NBA News,Default,Default,Default,0.1127876984126984,0.11278769841269841
3899,Bulls Come Up Flat in Loss to Pacers,2015-16,http://global.nba.com/news/bulls-come-up-flat-in-loss-to-pacers/,NBA News,Default,Default,Default,0.0586622807017544,0.058662280701754416
3900,Cousins Out With Back Strain vs. Wolves,2015-16,http://global.nba.com/news/injury-report-kings-vs-timberwolves/,Kyle Ramos,226,None,None,-0.0625,-0.0625
3901,Kobe Fighting Against Father Time,2015-16,http://global.nba.com/news/fighting-against-father-time/,Joey Ramirez,996,None,None,0.1299072039072039,0.12990720390720392
3902,"Exclusive: Legend Ron Harper Talks Warriors, Bulls Dynasty, MJ ‘Staying Hungry’",2015-16,http://global.nba.com/news/exclusive-legend-ron-harper-talks-warriors-bulls-dynasty-mj-staying-hungry/,NBA News,Default,Default,Default,0.1990642271774349,0.1990642271774349
3903,Hot-Start Spurs Look To Slow Nuggets,2015-16,http://global.nba.com/news/nuggets-vs-spurs-preview/,NBA News,Default,Default,Default,0.1340405785970301,0.13404057859703017
3904,KIA Race to MVP Ladder: Curry Stays No. 1,2015-16,http://global.nba.com/news/kia-race-to-mvp-ladder-curry-stays-no-1/,NBA News,Default,Default,Default,0.1690090240641711,0.16900902406417115
3905,Milwaukee Head Coach Jason Kidd Suspended,2015-16,http://global.nba.com/news/milwaukee-head-coach-jason-kidd-suspended/,NBA News,Default,Default,Default,-0.0454545454545454,-0.045454545454545456
3906,Magic Have Made Significant Progress on Defense,2015-16,http://global.nba.com/news/magic-have-made-significant-progress-on-defense/,NBA News,Default,Default,Default,0.1929425449833613,0.19294254498336133
3907,"Jackson Heading Back To OKC, And Happy To Do It Wearing A Pistons Uniform",2015-16,http://global.nba.com/news/jackson-heading-back-to-okc-and-happy-to-do-it-wearing-a-pistons-uniform/,Keith Langlois,1847,20186,45418,0.0687038900067069,0.06870389000670693
3908,"Davis, Pelicans Face Daunting Task To Re-Enter NBA’s Elite",2015-16,http://global.nba.com/news/davis-pelicans-face-daunting-task-to-re-enter-nbas-elite/,Sekou Smith,None,None,None,0.1687335309617918,0.16873353096179183
3909,Curry vs. Westbrook debate not so simple to determine,2015-16,http://global.nba.com/news/curry-vs-westbrook-debate-not-so-simple-to-determine-2/,NBA News,Default,Default,Default,0.2113453031485818,0.21134530314858183
3910,Scott Won’t Cut Kobe’s Minutes,2015-16,http://global.nba.com/news/scott-wont-cut-kobes-minutes-2/,NBA News,Default,Default,Default,0.0467857142857142,0.04678571428571428
3911,"Spurs: Duncan, Ginobili (Rest) To Miss Nuggets Game",2015-16,http://global.nba.com/news/spurs-injury-report-112615/,NBA News,Default,Default,Default,-0.4,-0.4
3912,Wolves Complete Season Sweep Over Hawks,2015-16,http://global.nba.com/news/wolves-complete-season-sweep-over-hawks/,NBA News,Default,Default,Default,0.1672176870748298,0.16721768707482987
3913,Old School Power Rankings: Kobe Tumbles While Parker Claims Top Spot,2015-16,http://global.nba.com/news/old-school-power-rankings-kobe-tumbles-while-parker-claims-top-spot/,"Scott Wraight, NBA.com",34,None,None,0.0103459683947488,0.010345968394748887
3914,"LeBron, Cavs Vent After Latest Road Loss",2015-16,http://global.nba.com/news/lebron-cavs-vent-after-latest-road-loss/,NBA News,Default,Default,Default,0.0016812865497076,0.0016812865497076157
3915,Griffin Scores 40 In Defeat,2015-16,http://global.nba.com/news/griffin-scores-40-in-defeat/,NBA News,Default,Default,Default,0.2185185185185184,0.21851851851851845
3916,LeBron Passes Reggie Miller for 18th On All-Time Scoring List in Loss,2015-16,http://global.nba.com/news/lebron-passes-reggie-miller-for-18th-on-all-time-scoring-list/,NBA News,Default,Default,Default,0.1658333333333333,0.16583333333333333
3917,Jazz Overcome Griffin’s 40 To Get Road Win,2015-16,http://global.nba.com/news/clippers-fall-to-jazz-102-91/,NBA News,Default,Default,Default,-0.0517676767676767,-0.05176767676767677
3918,Raptors Top Cavaliers 103-99 On Drake Night,2015-16,http://global.nba.com/news/game-rap-raptors-103-cavaliers-99/,NBA News,Default,Default,Default,0.0993626469017093,0.09936264690170939
3919,Pelicans Off To Strong Start on Road Trip with Win in Desert,2015-16,http://global.nba.com/news/postgame-pelicans-120-suns-114/,Jim Eichenhofer,2565,21361,44563,0.0242148760330578,0.024214876033057862
3920,Shorthanded Kings Bounce Bucks,2015-16,http://global.nba.com/news/shorthanded-kings-bounce-bucks/,Shahbaz Khan,258,None,None,0.1590686274509803,0.15906862745098038
3921,"Sixers Come Close, Can’t Get Past C’s",2015-16,http://global.nba.com/news/game-recap-celtics-84-76ers-80/,Brian Seltzer,780,None,None,0.1035734327400993,0.10357343274009938
3922,Thunder Edge Game Nets Team With Balanced Attack,2015-16,http://global.nba.com/news/thunder-vs-brooklyn-nets-game-recap-nov-25-2015/,NBA News,Default,Default,Default,0.0895363408521303,0.08953634085213032
3923,"Grizzlies Blast Rockets in Houston, 102-93",2015-16,http://global.nba.com/news/grizzlies-blast-rockets-in-houston-102-93/,NBA News,Default,Default,Default,0.0696070148489503,0.06960701484895034
3924,Porzingis Thought He May End Up With Magic Prior to Draft,2015-16,http://global.nba.com/news/porzingis-thought-he-may-end-up-with-magic-prior-to-draft/,NBA News,Default,Default,Default,0.2249690785405071,0.22496907854050716
3925,Wolves Pounce on Hawks,2015-16,http://global.nba.com/news/wolves-pounce-on-hawks/,Dan Bruno via RotoWire.com,None,None,None,0.2134920634920634,0.2134920634920634
3926,Oladipo’s Magic Trick Works As Orlando Topples Knicks,2015-16,http://global.nba.com/news/postgame-report-magic-vs-knicks-112515/,NBA News,Default,Default,Default,0.1176423017430211,0.11764230174302119
3927,"Pistons Break Out from Deep, Crush Miami as Drummond Dominates",2015-16,http://global.nba.com/news/finally-pistons-break-out-from-3-point-line-to-crush-miami-as-drummond-dominates/,Keith Langlois,1847,20186,45418,-0.0223170731707317,-0.0223170731707317
3928,Hornets Winning Ways Continue Against Wizards,2015-16,http://global.nba.com/news/hornets-winning-ways-continue-against-wizards/,NBA News,Default,Default,Default,0.0285012826679493,0.02850128266794933
3929,Suns Found a Hidden Gem in Jon Leuer,2015-16,http://global.nba.com/news/suns-found-a-hidden-gem-in-jon-leuer/,Ben York,13,None,None,-0.0233022186147186,-0.02330221861471862
3930,PG Knocking on the Door of Pacers History,2015-16,http://global.nba.com/news/pg-knocking-on-the-door-of-pacers-history/,Mark Montieth,505,8188,22207,0.2017269651644652,0.2017269651644652
3931,"Pelicans’ Evans Activated, Not Likely To Play vs. Suns",2015-16,http://global.nba.com/news/pelicans-shootaround-update-presented-by-hub-international-tyreke-evans-is-game-time-decision-at-suns/,Jim Eichenhofer,2565,21361,44563,0.0995310245310245,0.09953102453102454
3932,Fantasy Weekly: Lowry Continues to Excel,2015-16,http://global.nba.com/news/fantasy-weekly-lowry-continues-to-excel/,"Jon Hartzell, NBA.com",3,None,None,0.0810912698412698,0.08109126984126983
3933,Oladipo Comes Off Bench vs. Knicks,2015-16,http://global.nba.com/news/oladipo-will-come-off-bench-tonight-vs-knicks/,NBA News,Default,Default,Default,0.1197648185148184,0.11976481851481847
3934,Five Keys: Cavaliers at Raptors,2015-16,http://global.nba.com/news/five-keys-cavaliers-at-raptors/,Joe Gabriele,492,None,None,0.1879645519824091,0.18796455198240916
3935,NBA Rookie Ladder: Towns Shows Staying Power At No. 1,2015-16,http://global.nba.com/news/nba-rookie-ladder-towns-shows-staying-power-at-no-1/,NBA News,Default,Default,Default,0.1351200025464731,0.13512000254647313
3936,Cousins Listed As ‘Doubtful’ For Wednesday’s Matchup With Bucks,2015-16,http://global.nba.com/news/cousins-listed-as-doubtful-for-wednesdays-matchup-with-bucks/,NBA News,Default,Default,Default,-0.08,-0.08
3937,Blogtable: Can Anything Slow The Warriors?,2015-16,http://global.nba.com/news/blogtable-can-anything-slow-the-warriors/,NBA News,Default,Default,Default,0.0795971055088702,0.0795971055088702
3938,"Report: Hornets, Clifford Agree On Extension",2015-16,http://global.nba.com/news/report-hornets-clifford-agree-on-extension/,NBA News,Default,Default,Default,0.1810185185185185,0.1810185185185185
3939,Warriors Make NBA History With Win Over Lakers,2015-16,http://global.nba.com/news/warriors-hammer-lakers-set-new-nba-record-for-fastest-start-16-0/,NBA News,Default,Default,Default,0.1575990860990861,0.1575990860990861
3940,"Grizzlies tame Mavericks, 110-96",2015-16,http://global.nba.com/news/grizzlies-tame-mavericks-110-96/,NBA News,Default,Default,Default,-0.0675770308123249,-0.06757703081232493
3941,Bulls hang on against scrappy Blazers,2015-16,http://global.nba.com/news/bulls-hang-on-against-scrappy-blazers/,NBA News,Default,Default,Default,0.1022079772079772,0.1022079772079772
3942,Hawks retire Mutombo’s jersey at halftime vs. Celtics,2015-16,http://global.nba.com/news/hawks-retire-mutombos-jersey-at-halftime-vs-celtics/,NBA News,Default,Default,Default,0.025,0.025000000000000005
3943,Clippers Hoping Success After 6-7 Start Isn’t Hard To Find (With Cavs As Prime Example),2015-16,http://global.nba.com/news/a-look-back-at-6-7-starts-turning-around/,NBA News,Default,Default,Default,0.0558431537598204,0.05584315375982043
3944,The Stats To Know Behind Warriors-Lakers on NBA LEAGUE PASS,2015-16,http://global.nba.com/news/the-stats-to-know-behind-warriors-lakers-on-nba-league-pass/,NBA News,Default,Default,Default,0.4708333333333334,0.4708333333333334
3945,Aldridge Remains Questionable For Spurs-Mavericks On Wednesday,2015-16,http://global.nba.com/news/spurs-injury-report-112415/,NBA News,Default,Default,Default,-0.1166666666666667,-0.1166666666666667
3946,Mutombo A Hall-of-Famer On And Off The Court,2015-16,http://global.nba.com/news/mutombo-a-hall-of-famer-on-and-off-the-court/,NBA News,Default,Default,Default,0.105807705026455,0.10580770502645503
3947,Hawks Hosting ‘Block Party’ At Dikembe Mutombo’s Nov. 24 Jersey Retirement,2015-16,http://global.nba.com/news/hawks-hosting-block-party-at-dikembe-mutombos-nov-24-jersey-retirement/,NBA News,Default,Default,Default,0.0807692307692307,0.08076923076923077
3948,"Surging Warriors Seeking History, While Struggling Lakers Look To Stand In Way",2015-16,http://global.nba.com/news/game-preview-warriors-v-lakers/,Joel Bartilotta via RotoWire.com,None,None,None,0.179247619047619,0.17924761904761902
3949,A Bulls All-Timer: Hinrich Now Tops Chicago Charts In 3’s,2015-16,http://global.nba.com/news/a-bulls-all-timer-2/,NBA News,Default,Default,Default,0.1463325192335887,0.14633251923358875
3950,By the Numbers: Cavs Beginning To Hit Their Stride,2015-16,http://global.nba.com/news/by-the-numbers-hitting-their-stride/,NBA News,Default,Default,Default,0.1773809523809524,0.17738095238095242
3951,How have those offseason moves panned out in 2015-16?,2015-16,http://global.nba.com/news/how-have-those-offseason-moves-panned-out-in-2015-16/,Shaun Powell,651,None,None,0.1021883374561945,0.10218833745619459
3952,"Warriors near history, yet are far from playing their best",2015-16,http://global.nba.com/news/warriors-near-history-yet-are-far-from-playing-their-best/,Scott Howard Cooper,231,None,None,0.2786535303776683,0.2786535303776683
3953,Thunder Enjoy Durant’s Return In Win Over Jazz,2015-16,http://global.nba.com/news/thunder-at-utah-jazz-game-recap-nov-23-2015/,NBA News,Default,Default,Default,0.1210667600373482,0.12106676003734822
3954,LeBron Moves Into Rare Assist Company In Cavs’ Win,2015-16,http://global.nba.com/news/five-keys-cavaliers-vs-magic/,Joe Gabriele,492,None,None,0.2082057057057057,0.2082057057057057
3955,Spurs Dominate Suns Without Aldridge,2015-16,http://global.nba.com/news/spurs-dominate-suns/,Dan Bruno via RotoWire.com,None,None,None,0.0471320346320346,0.047132034632034636
3956,Bucks Dominate With Monroe’s Double-Double Against Former Team,2015-16,http://global.nba.com/news/bucks-dominate-pistons-109-88-behind-double-double-from-monroe/,Nick Brazzoni via RotoWire.com,None,None,None,0.0985507246376811,0.09855072463768118
3957,Wiggins’ 32 Lifts Timberwolves Over Desperate 76ers,2015-16,http://global.nba.com/news/wiggins-lifts-timberwolves-over-desperate-6ers/,Dan Bruno via RotoWire.com,None,None,None,0.1877350427350427,0.1877350427350427
3958,Heat Overcome Hot Knicks 95-78,2015-16,http://global.nba.com/news/heat-defeat-knicks-95-78/,Nick Brazzoni via RotoWire.com,None,None,None,0.0464646464646464,0.046464646464646465
3959,Hornets Rally Past Kings In OT Despite Rondo’s Record 20 Assists,2015-16,http://global.nba.com/news/hornets-rally-past-kings-127-122-in-overtime/,Benjamin Zweiman via RotoWire.com,None,None,None,0.1114121510673234,0.11141215106732348
3960,Durant Returns Vs. Jazz After Missing 6 Games,2015-16,http://global.nba.com/news/durant-returns-vs-jazz-after-missing-6-games/,NBA News,Default,Default,Default,0.0,0.0
3961,Spurs’ Aldridge Out vs. Suns,2015-16,http://global.nba.com/news/spurs-injury-report-112315/,NBA News,Default,Default,Default,-0.0222222222222222,-0.022222222222222237
3962,Bradley Has Shot into Elite Tier of 3-Point Threats,2015-16,http://global.nba.com/news/bradley-has-shot-into-elite-tier-of-3-point-threats/,NBA News,Default,Default,Default,0.0735748792270531,0.07357487922705315
3963,Mirza Teletovic Heating Up for the Suns,2015-16,http://global.nba.com/news/mirza-teletovic-heating-up-for-the-suns/,Ben York,13,None,None,0.123076923076923,0.12307692307692306
3964,Budenholzer Apologizes for Bumping Ref,2015-16,http://global.nba.com/news/budenholzer-apologizes-for-bumping-ref/,| Official statement,None,None,None,0.1733333333333333,0.17333333333333334
3965,"LeBron James, Stephen Curry Named Players of the Week",2015-16,http://global.nba.com/news/lebron-james-stephen-curry-named-players-of-the-week/,NBA News,Default,Default,Default,0.2959265734265734,0.2959265734265734
3966,Detroit Pistons To Honor and Retire Jerseys For Ben Wallace And Chauncey Billups,2015-16,http://global.nba.com/news/detroit-pistons-to-honor-and-retire-jerseys-for-ben-wallace-and-chauncey-billups/,NBA News,Default,Default,Default,0.1770181978515312,0.1770181978515312
3967,"Power Rankings: Problems arise for Bucks, Clippers",2015-16,http://global.nba.com/news/power-rankings-problems-arise-for-bucks-clippers/,NBA News,Default,Default,Default,0.0736624819624819,0.07366248196248197
3968,Old School Power Rankings,2015-16,http://global.nba.com/news/old-school-power-rankings/,NBA News,Default,Default,Default,0.1572367766333283,0.15723677663332836
3969,Warriors Match Best Start in NBA History,2015-16,http://global.nba.com/news/warriors-match-best-start-in-nba-history/,NBA News,Default,Default,Default,0.2055555555555555,0.20555555555555555
3970,"Nets outlast Celtics, 111-101",2015-16,http://global.nba.com/news/keys-to-the-game-nets-111-celtics-101/,NBA News,Default,Default,Default,0.1242879475022332,0.12428794750223322
3971,Clippers Search For Answers After Sunday’s Loss,2015-16,http://global.nba.com/news/clippers-search-for-answers-after-sundays-loss/,NBA News,Default,Default,Default,0.0502597402597402,0.05025974025974027
3972,Pelicans Win Second Straight Game In Shootout Over Suns,2015-16,http://global.nba.com/news/postgame-pelicans-122-suns-116/,Jim Eichenhofer,2565,21361,44563,0.110118515364417,0.110118515364417
3973,Clippers Can’t Overcome Slow Start Vs. Raptors,2015-16,http://global.nba.com/news/clippers-cant-overcome-slow-start-vs-raptors/,NBA News,Default,Default,Default,0.0769160997732426,0.07691609977324264
3974,Celtics’ Smart Out Two Weeks With Leg Injury,2015-16,http://global.nba.com/news/celtics-smart-out-two-weeks-with-leg-injury-2/,NBA News,Default,Default,Default,0.0234126984126984,0.02341269841269841
3975,Thunder make late run to defeat Mavericks 117-114,2015-16,http://global.nba.com/news/thunder-make-late-run-to-defeat-mavericks-117-114/,Joel Bartilotta via RotoWire.com,None,None,None,0.0283748196248196,0.02837481962481963
3976,Warriors Go For Historic 15-0 Sunday vs. Nuggets,2015-16,http://global.nba.com/news/game-preview-warriors-at-nuggets-112215/,NBA News,Default,Default,Default,0.1132964852607709,0.11329648526077099
3977,Report: Toronto’s Valanciunas Opts Against Surgery,2015-16,http://global.nba.com/news/report-torontos-valanciunas-opts-against-surgery-2/,NBA News,Default,Default,Default,-0.0818181818181818,-0.08181818181818183
3978,Wade Reaches Top 50 on All-Time Scoring List,2015-16,http://global.nba.com/news/wade-reaches-top-50-on-all-time-scoring-list/,Joe Beguiristain,452,None,None,0.1876847290640393,0.18768472906403938
3979,"Cavs Stay Hot, Handle Hawks At The Q",2015-16,http://global.nba.com/news/cavs-stay-hot-handle-hawks-at-the-q-2/,NBA News,Default,Default,Default,0.1443783068783068,0.14437830687830686
3980,"Pacers Crush Bucks, Continue Developing Good Problems",2015-16,http://global.nba.com/news/pacers-developing-more-and-more-problems-good-ones/,Mark Montieth,505,8188,22207,0.1476369047619047,0.14763690476190475
3981,Heat Survive Scare From Winless Sixers,2015-16,http://global.nba.com/news/76ers-91-heat-96-game-recap/,Joe Beguiristain,452,None,None,0.0992038162782843,0.09920381627828437
3982,Spurs Beat Grizzlies At Their Own Gritty Game,2015-16,http://global.nba.com/news/spurs-beat-grizzlies-92-82/,Jason Rubin via RotoWire.com,None,None,None,0.1354700854700854,0.13547008547008546
3983,"Washington’s Bench, Rebounding Leads Wizards Past Road-Weary Pistons",2015-16,http://global.nba.com/news/washingtons-bench-rebounding-leads-wizards-past-road-weary-pistons/,Keith Langlois,1847,20186,45418,0.0657150205761316,0.06571502057613168
3984,Raptors Recall Nogueira From Raptors 905,2015-16,http://global.nba.com/news/raptors-recall-nogueira-from-raptors-905/,NBA News,Default,Default,Default,-0.1,-0.1
3985,"Porzingis Blocks 7, Knicks Win 4th Straight",2015-16,http://global.nba.com/news/nyk-107-hou-102-porzingis-blocks-7-knicks-win-4th-straight/,Charlie Widdoes,21,None,None,0.054317367220593,0.05431736722059303
3986,Fournier One of NBA’s Most Improved Players,2015-16,http://global.nba.com/news/fournier-one-of-nbas-most-improved-players/,NBA News,Default,Default,Default,0.112655383438516,0.112655383438516
3987,Boogie Leads Kings Past Magic,2015-16,http://global.nba.com/news/boogie-leads-kings-past-magic/,Jason Wise,45,None,None,0.1625,0.1625
3988,Wade passes Ellis for 50th all-time in scoring,2015-16,http://global.nba.com/news/wade-passes-ellis-for-50th-all-time-in-scoring/,NBA News,Default,Default,Default,0.0166666666666666,0.016666666666666663
3989,Muhammed Slowly Finding Role For Wolves,2015-16,http://global.nba.com/news/muhammed-slowly-finding-role-for-wolves/,NBA News,Default,Default,Default,0.1319557703278633,0.13195577032786335
3990,Pelicans relish resounding win over Spurs,2015-16,http://global.nba.com/news/pelicans-relish-resounding-win-over-spurs/,Jim Eichenhofer,2565,21361,44563,0.145551763051763,0.14555176305176304
3991,Report: Toronto’s Valanciunas Opts Against Surgery,2015-16,http://global.nba.com/news/report-torontos-valanciunas-opts-against-surgery/,NBA News,Default,Default,Default,-0.05,-0.05
3992,Late Run from Dubs Keeps Undefeated Record Intact,2015-16,http://global.nba.com/news/late-run-from-dubs-keeps-undefeated-record-intact/,NBA News,Default,Default,Default,-0.0245039682539682,-0.024503968253968257
3993,"Raptors Lose Valanciunas, Comeback To Beat Lakers",2015-16,http://global.nba.com/news/lakers-allow-raptors-second-half-comeback/,Joey Ramirez,996,None,None,0.0513744513744513,0.051374451374451374
3994,"Lillard, Frontcourt Power Trail Blazers Past Clippers",2015-16,http://global.nba.com/news/davis-plumlee-frontcourt-powers-trail-blazers-past-clippers/,Cody Sharrett,134,None,None,0.1894308943089431,0.1894308943089431
3995,Bryant Talks 20th Season In Q&A,2015-16,http://global.nba.com/news/bryant-talks-20th-season/,Joey Ramirez,996,None,None,0.1557053009883198,0.15570530098831983
3996,Bulls Drop Hard-Fought Game to Warriors 106-94,2015-16,http://global.nba.com/news/bulls-drop-hard-fought-game-to-warriors-106-94/,NBA News,Default,Default,Default,0.0881746031746032,0.0881746031746032
3997,"Nowitzki, Pachulia Help Mavs Edge Jazz",2015-16,http://global.nba.com/news/the-roundup-jazz-93-mavericks-102/,Matt Payne,846,594,1474,0.0813078703703703,0.08130787037037039
3998,Knight’s Career Night Pulls Suns Back Over Nuggets,2015-16,http://global.nba.com/news/nuggets-vs-suns-recap/,NBA News,Default,Default,Default,0.2,0.20000000000000004
3999,Hornets Fly By Philadelphia,2015-16,http://global.nba.com/news/hornets-fly-by-philadelphia/,NBA News,Default,Default,Default,0.0592171717171717,0.05921717171717173
4000,Anderson’s 30 Too Much For Spurs,2015-16,http://global.nba.com/news/postgame-pelicans-104-spurs-90/,Jim Eichenhofer,2565,21361,44563,0.0775558616467707,0.07755586164677075
4001,"Drummond, Jackson – and their backups – lead Pistons to comeback win at Minnesota",2015-16,http://global.nba.com/news/drummond-jackson-and-their-backups-lead-pistons-to-comeback-win-at-minnesota/,Keith Langlois,1847,20186,45418,0.0861451819785153,0.08614518197851533
4002,Warriors insist this perfect start merely happenstance,2015-16,http://global.nba.com/news/warriors-insist-this-perfect-start-merely-happenstance/,Scott Howard Cooper,231,None,None,0.1776867293060474,0.17768672930604748
4003,Rudy Gay Day To Day With Shoulder Strain,2015-16,http://global.nba.com/news/kings-gay-leaves-with-shoulder-strain/,NBA News,Default,Default,Default,0.0761904761904761,0.07619047619047618
4004,Thunder Can’t Navigate Past Knicks,2015-16,http://global.nba.com/news/nyk-93-okc-90-knicks-hang-on-for-road-victory/,Charlie Widdoes,21,None,None,0.1687184343434343,0.16871843434343434
4005,"Celtics Catch Fire From Three, Beat Nets",2015-16,http://global.nba.com/news/keys-to-the-game-celtics-120-nets-95/,NBA News,Default,Default,Default,0.0920953583453583,0.09209535834535834
4006,Rockets Sam Dekker Undergoes Successful Back Procedure,2015-16,http://global.nba.com/news/rockets-sam-dekker-undergoes-successful-back-procedure/,Hiren Joshi,None,None,None,0.0444444444444444,0.044444444444444446
4007,Anthony Davis and Omer Asik Return; Tyreke Evans Next?,2015-16,http://global.nba.com/news/anthony-davis-and-omer-asik-expected-to-play-alvin-gentry-discusses-potential-tyreke-evans-return/,Jim Eichenhofer,2565,21361,44563,0.030896699918439,0.030896699918439047
4008,Bulls’ Rose Out vs. Warriors,2015-16,http://global.nba.com/news/bulls-rose-out-vs-warriors/,NBA News,Default,Default,Default,0.0878501400560224,0.08785014005602243
4009,Nets Record not Indicative of Recent Play,2015-16,http://global.nba.com/news/nets-record-not-indicative-of-recent-play/,NBA News,Default,Default,Default,0.1485275949317044,0.14852759493170448
4010,"Rose Out, as Bulls Prepare for a Spicy Helping of Curry",2015-16,http://global.nba.com/news/bulls-preparing-for-a-spicy-helping-of-curry/,NBA News,Default,Default,Default,0.1516838780388398,0.15168387803883987
4011,"Cavs’ Mozgov Out 10-14 Days, Williams Out vs. Atlanta",2015-16,http://global.nba.com/news/cavs-mozgov-out-10-14-days-williams-out-vs-atlanta/,NBA News,Default,Default,Default,-0.056043956043956,-0.05604395604395605
4012,"Race to the MVP, Week 4: Curry, LeBron Jump Out In Front",2015-16,http://global.nba.com/news/race-to-the-mvp-week-4-curry-lebron-jump-out-in-front/,NBA News,Default,Default,Default,0.2104514533085961,0.21045145330859613
4013,"Out For Year, Wizards’ Martell Webster Undergoes Hip Procedure",2015-16,http://global.nba.com/news/out-for-year-wizards-martell-webster-undergoes-hip-procedure/,NBA News,Default,Default,Default,0.0821428571428571,0.08214285714285711
4014,Latest Buzz: Batum’s Early Impact Evident,2015-16,http://global.nba.com/news/latest-buzz-batums-early-impact-evident/,NBA News,Default,Default,Default,0.2024394741061408,0.20243947410614085
4015,"Jazz, Mavs Put Winning Streaks on the Line Tonight",2015-16,http://global.nba.com/news/jazz-mavs-put-winning-streaks-on-the-line-tonight/,Matt Payne,846,594,1474,0.0534646962233169,0.05346469622331694
4016,"Oladipo, Magic Will Play Saturday’s Game at International Friendly Time",2015-16,http://global.nba.com/news/oladipo-magic-will-play-saturdays-game-at-international-friendly-time/,NBA News,Default,Default,Default,0.067684969351636,0.06768496935163601
4017,Some snap judgments to ponder early on in 2015-16,2015-16,http://global.nba.com/news/some-snap-judgments-to-ponder-early-on-in-2015-16/,Fran Blinebury,201,None,None,0.0790900072150072,0.07909000721500721
4018,Warriors Complete Comeback Over Clippers,2015-16,http://global.nba.com/news/warriors-complete-comeback-over-clippers/,NBA News,Default,Default,Default,0.0988146773861059,0.09881467738610594
4019,Paul Returns With 35 Points But Clippers Can’t Hold Off Warriors,2015-16,http://global.nba.com/news/intense-finish-goes-warriors-way-124-117/,NBA News,Default,Default,Default,0.0949404761904762,0.0949404761904762
4020,"Cavs Topple Bucks in Return Match, 115-100",2015-16,http://global.nba.com/news/cavs-topple-bucks-in-return-match-115-100/,Juan Carlos Blanco via RotoWire.com,None,None,None,0.1778735632183908,0.17787356321839082
4021,Heat Overcome Rondo’s Big Night With Season-High 116 Points,2015-16,http://global.nba.com/news/kings-109-heat-116-game-recap/,Joe Beguiristain,452,None,None,0.1559412419938736,0.1559412419938736
4022,Rondo Distributes An NBA-High 18 Assists Against Miami,2015-16,http://global.nba.com/news/rondo-distributes-an-nba-high-18-assists-against-miami/,NBA News,Default,Default,Default,0.0020833333333333,0.002083333333333333
4023,"Mozgov Exits Game vs. Bucks With Injured Shoulder, Does Not Return",2015-16,http://global.nba.com/news/mozgov-exits-game-vs-bucks-with-injured-shoulder-does-not-return/,NBA News,Default,Default,Default,0.055297619047619,0.055297619047619054
4024,Five Keys: Cavaliers vs. Bucks,2015-16,http://global.nba.com/news/five-keys-cavaliers-vs-bucks/,Joe Gabriele,492,None,None,0.1529188712522045,0.15291887125220457
