Unnamed: 0,title,time,url,author
151,New Kings GM Monte McNair Commits To Luke Walton As Coach,"September 23, 2020",http://global.nba.com/news/new-kings-gm-monte-mcnair-commits-to-luke-walton-as-coach/,Josh Dubow | The Associated Press
152,NBA Announces Innovative Format For Draft Combine 2020,"September 23, 2020",http://global.nba.com/news/nba-announces-innovative-format-for-draft-combine-2020/,Official Release
153,"Opposing Coaches Brad Stevens, Erik Spoelstra Have Healthy Respect For One Another","September 23, 2020",http://global.nba.com/news/opposing-coaches-brad-stevens-erik-spoelstra-have-healthy-respect-for-one-another/,Steve Aschburner
154,"Despite Dropping Game 3, It’s Still Lakers’ Series To Lose","September 23, 2020",http://global.nba.com/news/despite-dropping-game-3-its-still-lakers-series-to-lose/,Shaun Powell
155,Resilient Nuggets Bounce Back With Crucial Game 3 Win,"September 23, 2020",http://global.nba.com/news/resilient-nuggets-bounce-back-with-crucial-game-3-win/,Sekou Smith
156,Bulls Name Billy Donovan Coach,"September 23, 2020",http://global.nba.com/news/billy-donovan-agrees-to-deal-with-chicago-bulls/,Andrew Seligman
157,Rejuvenated Celtics Look To Pull Even With Heat,"September 23, 2020",http://global.nba.com/news/rejuvenated-celtics-look-to-pull-even-with-heat/,NBA.com Staff
158,"Murray, Nuggets Hang On To Win, Cut Lakers’ Lead To 2-1","September 23, 2020",http://global.nba.com/news/murray-nuggets-hang-on-to-win-cut-lakers-lead-to-2-1/,Associated Press
159,Celtics’ Romeo Langford Has Season-Ending Wrist Surgery,"September 22, 2020",http://global.nba.com/news/celtics-romeo-langford-has-season-ending-wrist-surgery/,Official Release
160,Gordon Hayward Adds New Dimension To Celtics’ Small-Ball Lineup,"September 22, 2020",http://global.nba.com/news/gordon-hayward-adds-new-dimension-to-celtics-small-ball-lineup/,John Schuhmann
161,"Giannis Antetokounmpo Rookie Card Fetches $1.812 Million At Auction, Highest Ever For Modern-Day Basketball Card","September 22, 2020",http://global.nba.com/news/giannis-antetokounmpo-rookie-card-fetches-1-812-million-at-auction-highest-ever-for-modern-day-basketball-card/,NBA Twitter And Media Reports
162,"Denny Hamlin, Michael Jordan Partner On NASCAR Team With Driver Bubba Wallace","September 22, 2020",http://global.nba.com/news/denny-hamlin-michael-jordan-partner-on-nascar-team-with-driver-bubba-wallace/,Jenna Fryer
163,Anthony Davis Knows Every Lakers Possession Crucial This Deep Into Playoffs,"September 21, 2020",http://global.nba.com/news/anthony-davis-knows-every-lakers-possession-crucial-this-deep-into-playoffs/,Michael C. Wright
164,"Nuggets, Down 0-2 To Lakers, Rally Around Rebound Mentality","September 21, 2020",http://global.nba.com/news/nuggets-down-0-2-to-lakers-rally-around-rebound-mentality/,NBA News
165,The Q&A: Brendan Malone On West Finals And LeBron vs. MJ Debate,"September 21, 2020",http://global.nba.com/news/the-qa-brendan-malone-on-west-finals-and-lebron-vs-mj-debate/,Shaun Powell
166,Anthony Davis Hits ‘Mamba Shot’ To Create New Lakers Moment,"September 21, 2020",http://global.nba.com/news/anthony-davis-hits-mamba-shot-to-create-new-lakers-moment/,Sekou Smith
167,"Nuggets Botch Final Play, And What Could Be Their Best Chance","September 21, 2020",http://global.nba.com/news/nuggets-botch-final-play-and-what-could-be-their-best-chance/,Shaun Powell
168,Horry Scale: Anthony Davis Secures Lakers 2-0 Lead Over Nuggets,"September 20, 2020",http://global.nba.com/news/horry-scale-anthony-davis-secures-lakers-2-0-lead-over-nuggets/,"Ben Couch, NBA.com"
169,"Davis Hits 3 At Buzzer, Lakers Edge Nuggets For 2-0 Lead","September 20, 2020",http://global.nba.com/news/davis-hits-3-at-buzzer-lakers-edge-nuggets-for-2-0-lead/,Associated Press
170,"Meyers Leonard, Once A Starter, Now Out Of Heat’s Rotation","September 20, 2020",http://global.nba.com/news/meyers-leonard-once-a-starter-now-out-of-heats-rotation/,Tim Reynolds | Associated Press
171,3 Takeaways From Celtics Crucial Game 3 Win Over Heat,"September 20, 2020",http://global.nba.com/news/3-takeaways-from-celtics-crucial-game-3-win-over-heat/,Steve Aschburner
172,"Celtics Top Heat 117-106, Cut East Finals Deficit To 2-1","September 19, 2020",http://global.nba.com/news/celtics-top-heat-117-106-cut-east-finals-deficit-to-2-1/,Tim Reynolds | AP Basketball Writer
173,"LeBron, Lakers Out To Make Statement Against Nuggets","September 19, 2020",http://global.nba.com/news/lebron-lakers-out-to-make-statement-against-nuggets/,NBA News
174,Nuggets Know Transition Defense Key To Squaring Series With Lakers,"September 19, 2020",http://global.nba.com/news/nuggets-know-transition-defense-key-to-squaring-series-with-lakers/,Michael C. Wright
175,Gordon Hayward Set To Return To Celtics’ Rotation In Game 3,"September 19, 2020",http://global.nba.com/news/report-celtics-optimistic-gordon-hayward-returns-for-game-3/,Tim Reynolds | The Associated Press
176,LeBron ‘Pissed Off’ With Another Kia MVP Second-Place Finish,"September 19, 2020",http://global.nba.com/news/lebron-pissed-off-with-another-kia-mvp-second-place-finish/,Sekou Smith
177,"Can Celtics Put Emotions Aside, Avoid 3-0 Hole vs. Heat?","September 19, 2020",http://global.nba.com/news/can-celtics-put-emotions-aside-avoid-3-0-hole-vs-heat/,NBA News
178,Lakers Roll Past Nuggets 126-114 In West Finals Opener,"September 18, 2020",http://global.nba.com/news/lakers-roll-past-nuggets-126-114-in-west-finals-opener/,Associated Press
179,Milwaukee’s Giannis Antetokounmpo Wins 2019-20 Kia NBA Most Valuable Player Award,"September 18, 2020",http://global.nba.com/news/milwaukees-giannis-antetokounmpo-wins-2019-20-kia-nba-most-valuable-player-award/,Official Release
180,"After Five-Year Sojourn, Nuggets Arrive In Full-Blown Contention","September 18, 2020",http://global.nba.com/news/after-five-year-sojourn-nuggets-arrive-in-full-blown-contention/,Sekou Smith
181,Heat’s Latest Knockout Quarter Sets Celtics On Their Heels,"September 18, 2020",http://global.nba.com/news/heats-latest-knockout-quarter-sets-celtics-on-their-heels/,Steve Aschburner
182,"Comeback Heat Do It Again, Rally Past Celtics For 2-0 Lead","September 18, 2020",http://global.nba.com/news/comeback-heat-do-it-again-rally-past-celtics-for-2-0-lead/,Tim Reynolds | AP Basketball Writer
183,Raptors President Ujiri Calls VanVleet A “Big-Time Priority”,"September 17, 2020",http://global.nba.com/news/raptors-president-ujiri-calls-vanvleet-a-big-time-priority/,Associated Press
184,Numbers Preview: Western Conference Finals – Los Angeles Lakers vs. Denver Nuggets,"September 17, 2020",http://global.nba.com/news/numbers-preview-western-conference-finals-los-angeles-lakers-vs-denver-nuggets/,"John Schuhmann, NBA.com"
185,Kings Name Joe Dumars Chief Strategy Officer; Monte McNair As General Manager,"September 17, 2020",http://global.nba.com/news/kings-name-joe-dumars-chief-strategy-officer-monte-mcnair-as-general-manager/,Official Release
186,"3 Things To Watch As Heat, Celtics Head Into Game 2","September 17, 2020",http://global.nba.com/news/3-things-to-watch-as-heat-celtics-head-into-game-2/,John Schuhmann & Steve Aschburner
187,"3 Things To Watch As Heat, Celtics Head Into Conference Finals Game 2","September 17, 2020",http://global.nba.com/news/2480305/,John Schuhmann and Steve Aschburner
188,Report: Kings Hiring Monte McNair As Head Of Basketball Operations,"September 17, 2020",http://global.nba.com/news/report-kings-hiring-monte-mcnair-as-head-of-basketball-operations/,From NBA Twitter And Media Reports
189,Year-By-Year All-NBA Teams,"September 16, 2020",http://global.nba.com/news/year-by-year-all-nba-teams/,NBA.com Staff
190,LeBron James Makes All-NBA History,"September 16, 2020",http://global.nba.com/news/lebron-james-makes-all-nba-history/,NBA.com Staff
191,Giannis Antetokounmpo And LeBron James Unanimously Selected To 2019-20 All-NBA First Team,"September 16, 2020",http://global.nba.com/news/giannis-antetokounmpo-and-lebron-james-unanimously-selected-to-2019-20-all-nba-first-team/,Official Release
192,NBA Draft 2020 Presented By State Farm Scheduled For Nov. 18,"September 16, 2020",http://global.nba.com/news/nba-draft-2020-presented-by-state-farm-scheduled-for-nov-18/,Official Release
193,Clippers’ Championship Dreams Crumble In Game 7 Loss To Nuggets,"September 16, 2020",http://global.nba.com/news/clippers-championship-dreams-crumble-in-game-7-loss-to-nuggets/,Sekou Smith
194,Boston’s Clutch Execution Leaves Much To Be Desired,"September 16, 2020",http://global.nba.com/news/bostons-clutch-execution-leaves-much-to-be-desired/,Steve Aschburner NBA.com
195,Series Preview: Battle Of Dynamic Duos Favors Lakers,"September 16, 2020",http://global.nba.com/news/series-preview-battle-of-dynamic-duos-favors-lakers/,Shaun Powell
196,"Jokic, Murray, Nuggets Play Role As Comeback Kids","September 16, 2020",http://global.nba.com/news/jokic-murray-nuggets-play-role-as-comeback-kids/,NBA News
197,Bam! Adebayo’s Block Helps Heat Win Game 1 Over Celtics,"September 15, 2020",http://global.nba.com/news/bam-adebayos-block-helps-heat-win-game-1-over-celtics/,Tim Reynolds
198,Kia NBA Rookie Of The Year Ja Morant Leads 2019-20 NBA All-Rookie Teams,"September 15, 2020",http://global.nba.com/news/kia-nba-rookie-of-the-year-ja-morant-leads-2019-20-nba-all-rookie-teams/,Official Release
199,Players To Wear “VOTE” Warm-Up Shirts During Conference Finals,"September 15, 2020",http://global.nba.com/news/players-to-wear-vote-warm-up-shirts-during-conference-finals/,NBA News
200,"Playoff Tune-In Tidbits: September 15, 2020","September 15, 2020",http://global.nba.com/news/playoff-tune-in-tidbits-september-15-2020/,Brian Martin
201,Raptors Sign Nick Nurse To Contract Extension,"September 15, 2020",http://global.nba.com/news/raptors-sign-nick-nurse-to-contract-extension/,Official Release
202,C.J. McCollum Releases First Wine,"September 15, 2020",http://global.nba.com/news/c-j-mccollum-releases-first-wine/,NBA News
203,Q&A: Heat Guard Goran Dragic On His Charmed Basketball Life,"September 15, 2020",http://global.nba.com/news/qa-heat-guard-goran-dragic-on-his-charmed-basketball-life/,"Sekou Smith, NBA.com"
204,Doc Rivers: No Magical Game 7 Speech Planned Or Needed For Clippers,"September 14, 2020",http://global.nba.com/news/doc-rivers-no-magical-game-7-speech-planned-or-needed-for-clippers/,Sekou Smith | NBA.com
205,Nuggets Thoroughly Enjoying Odds-Defying Playoff Run,"September 14, 2020",http://global.nba.com/news/nuggets-thoroughly-enjoying-odds-defying-playoff-run/,Sekou Smith
206,"Pau Gasol’s Baby Name Honors Memory Of Kobe, Gianna Bryant","September 14, 2020",http://global.nba.com/news/pau-gasols-baby-name-honors-memory-of-kobe-gianna-bryant/,NBA.com Staff
207,"Nuggets Do It Again, Taking Clippers To Game 7 In West","September 13, 2020",http://global.nba.com/news/nuggets-do-it-again-taking-clippers-to-game-7-in-west/,Tim Reynolds | AP Basketball Writer
208,Mike D’Antoni Tells Rockets He Won’t Return As Coach,"September 13, 2020",http://global.nba.com/news/reports-mike-dantoni-tells-rockets-he-wont-return-as-coach/,Tim Reynolds | The Associated Press
209,"Playoff Tune-In Tidbits: Sunday, September 13, 2020","September 13, 2020",http://global.nba.com/news/playoff-tune-in-tidbits-sunday-september-13-2020/,Brian Martin
210,3 Takeaways From Lakers’ Series-Clinching Win Over Rockets,"September 13, 2020",http://global.nba.com/news/3-takeaways-from-lakers-series-clinching-win-over-rockets/,Michael C. Wright | NBA.com
211,Russell Westbrook’s Debut Season With Rockets Falters,"September 13, 2020",http://global.nba.com/news/russell-westbrooks-debut-season-with-rockets-falters/,Sekou Smith | NBA.com
212,Clippers Look To Put Away Stubborn Nuggets In Game 6,"September 12, 2020",http://global.nba.com/news/clippers-look-to-put-away-stubborn-nuggets-in-game-6/,Field Level Media
213,"Welcome Back: Lakers, LeBron Headed To The Conference Finals","September 12, 2020",http://global.nba.com/news/welcome-back-lakers-lebron-headed-to-the-conference-finals/,Tim Reynolds | AP Basketball Writer
214,Series Preview: Can Miami’s Tenacity Stop Boston’s Talent?,"September 12, 2020",http://global.nba.com/news/series-preview-can-miamis-tenacity-stop-bostons-talent/,"Steve Aschburner, NBA.com"
215,"Playoff Tune-In Tidbits: Saturday, September 12, 2020","September 12, 2020",http://global.nba.com/news/playoff-tune-in-tidbits-saturday-september-12-2020/,Brian Martin
216,"Celtics Get Final Stop In Epic, Defensive Series","September 12, 2020",http://global.nba.com/news/celtics-get-final-stop-in-epic-defensive-series/,John Schuhmann | NBA.com
217,Lakers Look To Send Rockets Home In Game 5,"September 12, 2020",http://global.nba.com/news/lakers-look-to-send-rockets-home-in-game-5/,NBA News
218,Boston Celtics Extend Record With 24th Game 7 Win,"September 12, 2020",http://global.nba.com/news/boston-celtics-extend-record-with-24th-game-7-win/,NBA.com
219,Rockets To Lean On Past 3-1 Series Deficit Experience,"September 12, 2020",http://global.nba.com/news/rockets-to-lean-on-past-3-1-series-deficit-experience/,Michael C. Wright
220,Resilient Nuggets Keep Season Alive With Game 5 Win Over Clippers,"September 12, 2020",http://global.nba.com/news/resilient-nuggets-keep-season-alive-with-game-5-win-over-clippers/,Sekou Smith
221,"Celtics Oust Raptors In Game 7, Head To East Finals vs. Heat","September 12, 2020",http://global.nba.com/news/celtics-oust-raptors-in-game-7-head-to-east-finals-vs-heat/,Tim Reynolds | AP Basketball Writer
222,Nuggets Rally To Stun Clippers 111-105 In Game 5,"September 11, 2020",http://global.nba.com/news/nuggets-rally-to-stun-clippers-111-105-in-game-5/,Associated Press
223,NBA Statement Regarding Violation Of Campus Health And Safety Protocols,"September 11, 2020",http://global.nba.com/news/nba-statement-regarding-violation-of-campus-health-and-safety-protocols/,Official Release
224,"Playoff Tune-In Tidbits: Friday, September 11, 2020","September 11, 2020",http://global.nba.com/news/playoff-tune-in-tidbits-friday-september-11-2020/,Brian Martin
225,Memphis Grizzlies Hire MIT Coach Sonia Raman As Assistant Coach,"September 11, 2020",http://global.nba.com/news/memphis-grizzlies-hire-mit-coach-sonia-raman-as-assistant-coach/,Associated Press
226,3 Takeaways From Lakers’ Game 4 Win Over Rockets,"September 11, 2020",http://global.nba.com/news/3-takeaways-from-lakers-game-4-win-over-rockets/,Michael C. Wright
227,What To Watch For In Game 7: Lineup Adjustments And Spotlight On Jayson Tatum,"September 11, 2020",http://global.nba.com/news/what-to-watch-for-in-game-7-lineup-adjustments-and-spotlight-on-jayson-tatum/,John Schuhmann
228,"James Harden And Russell Westbrook Again Facing Elimination, This Time Together","September 11, 2020",http://global.nba.com/news/james-harden-and-russell-westbrook-again-facing-elimination-this-time-together/,Sekou Smith NBA.com
229,"Raptors, Celtics Duel In One-Game Battle To Advance","September 10, 2020",http://global.nba.com/news/raptors-celtics-duel-in-one-game-battle-to-advance/,NBA News
230,Nuggets Aim To Stay Alive In Series With Clippers,"September 10, 2020",http://global.nba.com/news/nuggets-aaim-to-stay-alive-in-series-with-clippers/,NBA News
231,"Davis, Lakers Run Past Rockets For 3-1 West Semifinals Lead","September 10, 2020",http://global.nba.com/news/davis-lakers-run-past-rockets-for-3-1-west-semifinals-lead/,By TIM REYNOLDS | AP Basketball Writer
232,"Playoff Tune-In Tidbits: September 10, 2020","September 10, 2020",http://global.nba.com/news/playoff-tune-in-tidbits-september-10-2020/,Brian Martin
233,"On Brink Of Franchise History, Steady LA Clippers Remain Levelheaded","September 10, 2020",http://global.nba.com/news/on-brink-of-franchise-history-steady-la-clippers-remain-levelheaded/,Sekou Smith
234,Raptors’ Quick Hands Disrupt Celtics’ Race To Conference Final,"September 10, 2020",http://global.nba.com/news/raptors-quick-hands-disrupt-celtics-race-to-conference-final/,John Schuhmann NBA.com
235,Lakers Look To Push Rockets To Brink Of Elimination,"September 10, 2020",http://global.nba.com/news/lakers-look-to-push-rockets-to-brink-of-elimination/,NBA News
236,Steve Nash Eager To Get Started On New Career As Nets Coach,"September 10, 2020",http://global.nba.com/news/steve-nash-eager-to-get-started-on-new-career-as-nets-coach/,Brian Mahoney | The Associated Press
237,"Rockets Force Lakers To Go Small, Might Regret The Result","September 10, 2020",http://global.nba.com/news/rockets-force-lakers-to-go-small-might-regret-the-result/,Michael C. Wright
